place_id,name,description,reviews,rating,website,phone,owner_name,featured_image,main_category,,address,state,
ChIJ_b04lyXzT0YRUVldYvJjBfY,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=q4pAD6O_th71fTFrUfEADA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.67535&pitch=0&thumbfov=100,Lekplats,Open All Days,Slottsskogsgatan 7E,Goteborg,
ChIJ8T1XP6rzT0YRrCIyScDoa0k,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VuR9yp0NtTBNEsxgCLJrnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.0326&pitch=0&thumbfov=100,Lekplats,Open All Days,Skillingmyntsgatan 70,Goteborg,
ChIJs6qiycD1T0YRVhkhwU1shUc,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_SlcCeFSeAx-KpgJM7Z1Kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.85082&pitch=0&thumbfov=100,Lekplats,Open All Days,Kastvindsgatan 2,Goteborg,
ChIJPfNzjEj1T0YReMwkfZ1HQl4,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fTMXrU3Njfmh96kCm1VFOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.78586&pitch=0&thumbfov=100,Lekplats,Open All Days,Stockholmsgatan 2D,Goteborg,
ChIJzZdtNpr1T0YRFuxcoAScwVc,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zyoLJQI6Km2GzWwNFp6bWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.07663&pitch=0&thumbfov=100,Lekplats,Open All Days,Virveltorget 6,Goteborg,
ChIJd94U1GKLT0YRAseNdjYoP6Q,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Bernhards grand 7,Goteborg,
ChIJR87dZ37zT0YRVXSWlKYzHfM,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0snrpi-8TuLiSJUkYHRCfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.27287&pitch=0&thumbfov=100,Lekplats,Open All Days,Aschebergsgatan 49B,Goteborg,
ChIJTQwZgCrzT0YR0TUg7UERKjU,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6jO-llZ2fwNEEZUvAo6qFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.707687&pitch=0&thumbfov=100,Lekplats,Open All Days,Mejerigatan 12,Goteborg,
ChIJRRVhmtvzT0YRwiT23Kd7_bg,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dXVyrbbZY9PcSRDy7vzh6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.481&pitch=0&thumbfov=100,Lekplats,Open All Days,Landalabergen 37,Goteborg,
ChIJd0gERfn1T0YR1GLPk3E4Nus,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UMTbJG6Cyp9bO0IscBaSIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.41028&pitch=0&thumbfov=100,Lekplats,Open All Days,Tomtebacksgatan 3B,Goteborg,
ChIJ4TTwy96NT0YR2hZZeRYfTs8,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mt-LTL0FawhWZyi4eOL_gA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.27397&pitch=0&thumbfov=100,Lekplats,Open All Days,Sunnerviksgatan 15 D,Goteborg,
ChIJr35weDLzT0YRjVM-rwOJ6H8,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=coE3eah0dgEA-B5LxeHKVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.67743&pitch=0&thumbfov=100,Lekplats,Open All Days,Vastergatan 10,Goteborg,
ChIJ09DVtg7zT0YRt7qH84_W-Mw,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t4fDnEm8LzHQsYxI4vu5Ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.13177&pitch=0&thumbfov=100,Lekplats,Open All Days,Julianas Gard 12,Goteborg,
ChIJwXTbn-ajUUYR5X9cpvc4LIY,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MJqpYNWDiQNh8-bEBkd-fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.77623&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",302 58 Halmstad,Halmstad,
ChIJRdVOQVqjUUYR4EIU8oWz2nU,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",302 58 Halmstad,Halmstad,
ChIJY3mXvtmjUUYRAdNqbfGLtzg,Lekplats,,4,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nqGvqDNAjyrqfyHglutLhElOdp8AS1of0GPeWFaJCGIywHH_oDCmA7N5vDG7KLyI3PdeG6tCb5w-4tqmlDXNY41lcaAJnIy-r_P1dkRZphAUTJDVZ158uuwR8buVpce9FAYHsOx=s1024,Lekplats,Open All Days,Andersbergsringen 177,Halmstad,
ChIJpz66fPajUUYRu8XsnDes99s,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6J-dx1uOoI018tC2vNTexg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.20343&pitch=0&thumbfov=100,Lekplats,Open All Days,Stalgatan 14E,Halmstad,
ChIJCceC6c2jUUYRYw2UafpkrYA,Lekplats,,2,4.5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nqoAzT7ZvZdSSD9LCfJja1mYhfy4GmTqLmHDZnX6xxEMpg2Om-M09C-zJNVnMagaURcuQrQpFRUjeV0N7mKRWg2468EbvE9LTMi4-yKT2TWxkHZTo_aomnlvJtZ_wbe3Swh8J-0BQ=s1024,Lekplats,Open All Days,Platinavagen 12,Halmstad,
ChIJk-xAp12jUUYRGBZEjeAWXi4,Lekplats,,1,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noHOgqiCEiirzSImyfnBd3vNb9wt-UW7N3xUxGd0xEPHu7nD0XvSSEusHACeYDkyKdSrmeEh896PG31JFMkqC06D4ApH18W44IzHLR4m-IPvV2k0G9eUtQbaSLIID1iIwfNctcj=s1024,Lekplats,Open All Days,Falsters vag 2,Halmstad,
ChIJo9yP4KW9UUYRDbPenrT1dmk,Lekplats,,4,3.5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nq8Cv7SVsh6UikbXaJcrfo9UE6rmOVat4z1rc6jVu6TUZvxfQGKdFDJLgNbMt7C1CGYqPugQ54SpFWm9cZBR4JnIvzRcwlLHcIMnNxEJk3ix9ibjJKtLlG0mVCnuk89ao-cXcc6=s1024,Lekplats,Open All Days,Tjuvahalsvagen 11,Halmstad,
ChIJeVajsPCjUUYRQPzIHjPLBOs,Lekplats,,1,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrwvsf5ktzyHJ39HRDeUaiyz1l4sX4KqPTf8oFdwT4uvbLEPi-69GiD7Em1tuOMjsFBzy-6e9wsefr3Jh89QMNPEpzR8Rkh5DJ4Dl6wfEYnORMp26l3bF9_lh2jwGbkcLZbXQmT=s1024,Lekplats,Open All Days,Andersbergsringen 47,Halmstad,
ChIJ96RnkqyjUUYRJ0mPIbo0QJA,Lekplats,,1,4,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zn7HqVFU-tpMnz0vvsek9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.78065&pitch=0&thumbfov=100,Lekplats,Open All Days,Klackens Tvargrand 18,Halmstad,
ChIJccEd3zi9UUYRLof-UlJ7GAU,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Skulpturplatsen 3B,Halmstad,
ChIJW8O8Ohu9UUYR0IqbBkBSlDU,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Barrstigen 28,Halmstad,
ChIJmQTEsiGjUUYRYEnhOCwLCos,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Jaktfalksvagen 21,Halmstad,
ChIJOUfaf6ujUUYR8G_2xgjhdBA,Lekplats,,1,4,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lAnt2LJS0Zv-XCf5BkCTWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.01556&pitch=0&thumbfov=100,Lekplats,Open All Days,Bergangsvagen 3A,Halmstad,
ChIJ6UYbqayjUUYRf29qSDZ83EM,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z2kNY3cBFMCDeWscm97pPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.46988&pitch=0&thumbfov=100,Lekplats,Open All Days,Norra VARET 41,Halmstad,
ChIJmeu0vTijUUYRTyWRoDEvgkQ,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dSLzssvk2P6G7_YkxW-YVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.61017&pitch=0&thumbfov=100,Lekplats,Open All Days,Jaktfalksvagen 43,Halmstad,
ChIJW5Xaj8W9UUYR_I3TF19AEog,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Mosaikplatsen 4B,Halmstad,
ChIJ-w-NNCmjUUYRCRtuNyTpf7Y,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MqmyL0iPutzrAvFv7SXNeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.0924&pitch=0&thumbfov=100,Lekplats,Open All Days,Abborrvagen 33,Halmstad,
ChIJSfINNHy9UUYRpWxRrkq8goc,Lekplats,,1,3,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fn-ss_Khkx1FzW3sTBlkqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.029144&pitch=0&thumbfov=100,Lekplats,Open All Days,Lokes vag 5,Halmstad,
ChIJH6s9mh-jUUYRRZfpQHLSrSE,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9NfjrqziuSN3GC6FqQUGoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.218&pitch=0&thumbfov=100,Lekplats,Open All Days,Sofiebergsvagen 40,Halmstad,
ChIJxSmZMRmjUUYRrXye_28lEyY,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=df6zdGlpPXG-OUvOPIH4SA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.25996&pitch=0&thumbfov=100,Lekplats,Open All Days,KNIPANS FRITIDSBY 55,Halmstad,
ChIJa60kxjq9UUYRLPLV_8LNOks,Lekplats,,0,0,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrtIZL8fxDfm8hYKqBbJLf4GAoAX7HE17uaovJRQqDjSSUPYg34LiN3_RKcbEiVXIkhTG5yERjvELGSwvp1LqiYHOkUMNSMehNMp8cMkY-o8iEsMzuOCq6pu6Jzd3adCvqfQkufmA=s1024,Lekplats,Open All Days,Keramikplatsen 2C,Halmstad,
ChIJmcx97_C9UUYRgYSy8JJJfcs,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BK_ab7riCiS54_yCMxokoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.41486&pitch=0&thumbfov=100,Lekplats,Open All Days,Frosakull,Halmstad,
ChIJRz3ynk69UUYRhrF0jV1qkqY,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cxK8nauj5FTOk1EccZRt8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.5718&pitch=0&thumbfov=100,Lekplats,Open All Days,Gryningsvagen 12,Halmstad,
ChIJ2xd67pmjUUYRTp3ZBy2oorE,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=38cBRn2I1x3GrBavhitNpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.93483&pitch=0&thumbfov=100,Lekplats,Open All Days,Skalbaggevagen 5,Halmstad,
ChIJI_Cfrji9UUYRQS8husM9nh8,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tWyULsW1vKMwzT05OO8HEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.59128&pitch=0&thumbfov=100,Lekplats,Open All Days,Sigyns vag 15,Halmstad,
ChIJNbrlTiTrU0YRPp45x8GnXBc,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ASVTPmEgaF8ao_RkprRcSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.63695&pitch=0&thumbfov=100,Lekplats,Open All Days,Vangavagen 38,Eslov,
ChIJFe6PDLfrU0YRbF1gkSK5JtA,Lekplats,,0,0,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nqppG-6N1BMGqNAMovPH633j4HmBQuvQrtFQt_1PuehWfERRZbR7_7V6POl0KOJlFXiZFmH5LqVB5BZaSRRdxp-bFhvHiMpNxiWbCzvUytlr7aVi1VwDoNTk9jqhXAaPYYp9xk=s1024,Lekplats,Open All Days,Ronnebergavagen 16C,Eslov,
ChIJYQNmEF_rU0YR7_R5CyNm_4c,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Lapplandsvagen 9,Eslov,
ChIJM-sGoOcjRUYR0CqrJtcXMbE,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rDQ06aKrVuvLkg1bRnnuFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.343594&pitch=0&thumbfov=100,Lekplats,Open All Days,Storgatan 12,Vanersborg,
ChIJAboi62O3XkYRILxL-Yl4yJc,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y_A9PrzRAaEqIZe1vlK5XQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.89368&pitch=0&thumbfov=100,Lekplats,Open All Days,Jarnbanevagen 5,Katrineholm,
ChIJ6fSYuIu3XkYR7enFhXLuosA,Lekplats,,2,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4np5pc594YNQdOAUoZWd--TYsgucOk3-ZkQ68Ii9t1owGJrqRzLexZGOq6YjE2_1_jcnRPerieeBRxRQtnzIZhdy-Z2J_JCQCMKWVGKaTMl0K4thx-hKoPlVff7ICzfLuNbY-nJXxg=s1024,Lekplats,Open All Days,Svartbacksvagen 10F,Katrineholm,
ChIJrdxHA163XkYR2WRPc8zqcaA,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qhQqpeQ5dnryhc-5iI8rjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.549204&pitch=0&thumbfov=100,Lekplats,Open All Days,Storgatan 11B,Katrineholm,
ChIJhxN-SUC3XkYRrxPfP-VJk7g,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KkkMnO-Kac4ZcH6q9tzgCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.04153&pitch=0&thumbfov=100,Lekplats,Open All Days,Krusbarsvagen 16,Katrineholm,
ChIJFepxKWq3XkYRq2LjEPvBR2Q,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DlOw1cGnQ6gFAnecqcWpcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.30462&pitch=0&thumbfov=100,Lekplats,Open All Days,Brunnsgatan 1B,Katrineholm,
ChIJldvrg7K3XkYR_OmRBotbl1M,Lekplats,,1,4,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8xv2o-yKy2Qs40tlnbiHgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.9177&pitch=0&thumbfov=100,Lekplats,Open All Days,Pilgatan 9,Katrineholm,
ChIJmQgWLJ63XkYRf7viI3tZcMw,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vIj9ES24eX6_1sFvuI6liQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.04348&pitch=0&thumbfov=100,Lekplats,Open All Days,Floragatan 5B,Katrineholm,
ChIJU3tLkHO3XkYRp00R0LjCZ5Q,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CXEZJCkL9FfhKPLYPshtvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.20064&pitch=0&thumbfov=100,Lekplats,Open All Days,Kallmogatan 13,Katrineholm,
ChIJ6SrF8gy3XkYR1LXstPF-B7s,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OYodzs2KqNWrsNDJhHjEDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.3633&pitch=0&thumbfov=100,Lekplats,Open All Days,Sjoholmsgatan 9,Katrineholm,
ChIJGTSbN-7vWkYR_b5DRa1l-lg,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Allebergsvagen 9D,Falkoping,
ChIJhbk8JsTvWkYRfBYRMnCmIuA,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ibVLEVu7699ommE2wvqaVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.84186&pitch=0&thumbfov=100,Lekplats,Open All Days,Dotorpsgatan 70,Falkoping,
ChIJf9XGYILvWkYRMYEDTlvrsVc,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X85mHDoLDzfbaHzrr47-0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.116554&pitch=0&thumbfov=100,Lekplats,Open All Days,Gudhemsvagen 3G,Falkoping,
ChIJZ9ZVjrGxXEYR7Kl32KtgYVo,Lekplats,,1,5,,,Lekplats (agare),,Lekplats,Open All Days,Horsensgatan 156,Karlstad,
ChIJEX_7CgCzXEYROer1fnoO3VI,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",653 38 Karlstad,Karlstad,
ChIJU8VULLOzXEYRoB_UllIdbP4,Lekplats,,1,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4no7amk_sVSdV-evkE1ejukzZFDArnaTQ5b3orCclZZMTPIV2TqjU5FyMQeV7-3Z2lTNn_JQwnnjc9sUPAP5KznRw_FU6lu4BZIPKu1rXilp_GS9Y-AGjiFp6mF1pkvyKknrs6vJJQ=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Gruvgangen 37,Karlstad,
ChIJqR3GWgCzXEYRJ3P0nRwl-Hk,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ae4glsDuF5Wve1pWIQ0uGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.8089998&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",653 43 Karlstad,Karlstad,
ChIJ85mK_YexXEYRd6DBaZOGOQg,Lekplats,,1,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noyOuwYrzieC1aVwwPUY5PzvekAuxzXiKfLGIBPsOezcCmRiLH9tjww-7Ud4daiUx8jnlGET71N3zq1uJXAhOitS3T4qKQWGnKLf-66Ytf20J7g6zDXkkDI4QzghZ_XP3NkyaZJ=s1024,Lekplats,Open All Days,Mossgatan 129,Karlstad,
ChIJsSbN6x2xXEYR-Uzn6KsqeDs,Lekplats,,1,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noRNiR6hLoCMhY-i-4-CiFn8ySeuK7-7M3gYsNuvPe_z9M0ZWFCKh8f7XzV4eSqUmaaRs9vYlT4GS6_iu6zmFPtUDhCcFMlNYiiRoYIaYDaDWoo_GMdMrvNfKxzLZF9Rx4w0rMh=s1024,Lekplats,Open All Days,Horsensgatan 184,Karlstad,
ChIJ0XcFh5CxXEYRuGLZFQoz2_4,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WGPLw7OyQSd9xNfpfqCVIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.36891&pitch=0&thumbfov=100,Lekplats,Open All Days,Spelnasgatan 6,Karlstad,
ChIJXZDa4U-zXEYR7HhEpPh9SD0,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nUhA5wN4x3W6CzUJGT0MFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.25925&pitch=0&thumbfov=100,Lekplats,Open All Days,Hemvagen 16A,Karlstad,
ChIJSzYd6LaxXEYRIR8UGsRoJtU,Lekplats,,2,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oej6tQFxBIoZVACl5tN1Ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.76171&pitch=0&thumbfov=100,Lekplats,Open All Days,Norrstrandsgatan 42,Karlstad,
ChIJr99qit2zXEYRChkT63UF0MM,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PtO_7JrdBQbEtUD3Cxri6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.65057&pitch=0&thumbfov=100,Lekplats,Open All Days,Solviksgatan 2,Karlstad,
ChIJD6CeQkKzXEYR9C2xO6oBzds,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BoEY3ziB9fvWv-vemiX1mw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.35687&pitch=0&thumbfov=100,Lekplats,Open All Days,Karmgatan 31,Karlstad,
ChIJNT_6DaSzXEYR4VwPB1B3Li0,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Mossgatan 217,Karlstad,
ChIJ9x6S2UKxXEYRf0AS4y9AyhY,Lekplats,,1,3,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrt2jVsNSAQE2BxIi-Rk6ubNvy648L5G9owIGvWqKifMQ6zrkW9_bWwEFR5aBp9gB875YJ9R0qYYk6eOAajSST27fAooCF69-LdFlnGcaeXPM-EAFQg00gYe4gsOk74aYenp8P_=s1024,Lekplats,Open All Days,Gitarrgatan 183,Karlstad,
ChIJkV9ypz-zXEYREHl3DHtXa3w,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n8aLMTRCo5WGst7IO6NdXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.75928&pitch=0&thumbfov=100,Lekplats,Open All Days,Petersbergsgatan 27A,Karlstad,
ChIJTQ_OsbGxXEYRHyXiMzNF-Bw,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Hogmyrsgatan 38,Karlstad,
ChIJofu0LSGxXEYReJYX7aGBW4k,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0WHfbHNykfBzbRj8Qlxkmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.8036&pitch=0&thumbfov=100,Lekplats,Open All Days,Valthornsgatan 43,Karlstad,
ChIJCwLE_v6zXEYRMhT4bCV8qcY,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XF0K8cp891_rcrP1pWxbtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.627716&pitch=0&thumbfov=100,Lekplats,Open All Days,Horsensgatan 98,Karlstad,
ChIJi-XqzbKzXEYRWFKSA607KdA,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9ZsLt-Cs2zoD9nwQlcYwgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.83566&pitch=0&thumbfov=100,Lekplats,Open All Days,Horsensgatan 72,Karlstad,
ChIJj23tdH6zXEYRUWIGsZoAmMM,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Horsensgatan 6,Karlstad,
ChIJ0-hWuiWxXEYR0Rdz6iEElUs,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Jakthornsgatan 50,Karlstad,
ChIJx0NTpfizXEYRDLd6xqFmbP4,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xbGIsMIDLy9H3aXWaGiFUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.78064&pitch=0&thumbfov=100,Lekplats,Open All Days,Horsensgatan 138,Karlstad,
ChIJHY9paMaxXEYRXUhH8yjhV_k,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BFVLWNK-SUwfvSlFyJ5DJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.61868&pitch=0&thumbfov=100,Lekplats,Open All Days,Valthornsgatan 36,Karlstad,
ChIJLaPFmtSxXEYRhZvwrM4gVzg,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RJcbfx-_4Tz96d1glQV4ww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.06941&pitch=0&thumbfov=100,Lekplats,Open All Days,Banjogatan 27A,Karlstad,
ChIJ93nv0bizXEYREx3zs0xCMVM,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Alfens vag 9,Karlstad,
ChIJJQqU3huxXEYReh6NWz0E0t8,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Mossgatan 65,Karlstad,
ChIJK5H7y-yxXEYRxxyEkvDsS9c,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jggbV52zBCMrjBvnsGbmBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.14807&pitch=0&thumbfov=100,Lekplats,Open All Days,Klarinettgatan 36,Karlstad,
ChIJybJT2BmxXEYRqTwBtHkfUGg,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mKJr26lv91H3cj30FL1mAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.607925&pitch=0&thumbfov=100,Lekplats,Open All Days,Flojtgatan 136,Karlstad,
